ID	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10
1182|0	0.4916629701793902	0.3166938720781652	0.0732619824953102	0.1197382831385171	0.0	0.419577819591805	0.1091451139786913	0.2564276267714072	0.0825548720138937	0.3481302039923037	0.0808937101935499	0.1084401554955909	0.0	0.1185609597927427	0.0	0.0	0.423291454417348	0.1174768351202234	0.0	0.3236723738091382	0.4697123469816094	0.4375566078404143	0.549344344142206	0.5465474249850191	0.4376480596291665	0.5174987147911453	0.4026084343661519	0.4332563418674679	0.4029392309780097	0.584274464743189	0.577630181576397	0.5371184456411565	0.5652227955074947	0.565004642755302	0.2864455675630178	0.5083715212390868	0.5407247828405678	0.4742138176238167	0.5220465459829026	0.6161851633291013
2807|0	0.2160415152726136	0.162351447047314	0.0751147396292715	0.0	0.0	0.0	0.0	0.1314562735175729	0.0	0.0	0.1658789394410182	0.0	0.0	0.0	0.1503157129224126	0.1094566186102406	0.0	0.0	0.0	0.0	0.2913065525588502	0.3416305854366924	0.5946471473448773	0.5955531195708788	0.2674965883555654	0.3940447550354006	0.3084930138766575	0.3727511792240042	0.8348585267581661	0.7402766567209295	0.4347363210622748	0.4962124166660951	0.464803046099729	0.4977176476314506	0.2837354222310654	0.5112036911632858	0.5462618833342566	0.4990426444464257	0.5985893330439437	0.6103479632958111
5281|0	0.1421812996831594	0.0801350832414114	0.0	0.0	0.2366944428501165	0.3185054066117883	0.4418830203025603	0.4541986984881338	0.2506726700105378	0.0880896200886617	0.409381094590095	0.0548786171979101	0.0	0.0	0.0	0.3241602857201086	0.214216307455044	0.118903670595472	0.1897136909026288	0.2184023955410478	0.5208510934542309	0.4726517894615957	0.6604778466776154	0.5843533518711584	0.3254590461515904	0.3425750762899492	0.3822139508702669	0.3275841339391502	0.4549600051433013	0.6078005320378649	0.5571638054701282	0.4963709274638175	0.497394374684815	0.4632026007892144	0.3096063036167303	0.5508636492368246	0.5696432223021697	0.5550683401944163	0.5097723479804069	0.6191599020496985
3989|0	0.255145163148217	0.1438028695270648	0.0	0.0543701985598037	0.0	0.0952599651696428	0.4956010194324345	0.1746561828640729	0.0	0.1580773318240259	0.0	0.0492399976984026	0.0	0.0	0.0	0.0	0.0961031001200989	0.0	0.1702211568070752	0.0	0.4534658983234241	0.4903194339186589	0.6730094676078133	0.6924608841302137	0.3486529157760794	0.5237569952140119	0.296592049543302	0.3423374029121493	0.4558606175835226	0.7153630314429964	0.5696034351560351	0.7155578611826588	0.5361159686399968	0.5876618544820255	0.2902199050841778	0.571810509126869	0.5838086199399738	0.57512597976044	0.4998958252325297	0.5580466394306748
1255|0	0.1390810297582358	0.0783877339833991	0.0725349152764332	0.2370999508061054	0.0	0.0	0.0	0.1269413927175087	0.0	0.1723376435613491	0.1601818082294208	0.0536819863695296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2136401210370443	0.349008900526698	0.2156420017053815	0.5653583393466934	0.602960634279621	0.4240778281749066	0.583869915781921	0.3819716655055452	0.4507012325596543	0.1972318400116818	0.4684906665094339	0.709079597336004	0.7448282407482245	0.5294800974911928	0.5249507121096597	0.234520354895603	0.43735630616	0.575916754065716	0.5434080272936783	0.5840084221113054	0.6848589948236684
2810|0	0.0	0.1342128616400004	0.0	0.0507443277080983	0.1321412013491372	0.0	0.0925100191233801	0.1086724077314958	0.0	0.0	0.0	0.0	0.0	0.0	0.1242631485440003	0.1809714206592478	0.0	0.0	0.0	0.0	0.4401944679331731	0.4213401392338395	0.6887573282657605	0.6719112240359306	0.4016583186277994	0.6412042565242486	0.3767569526704614	0.4396387977042265	0.4490755618021535	0.7198078563055208	0.7759213526728981	0.6821273386179761	0.4811283717804425	0.4961123798678979	0.2791281635988704	0.4918617333887252	0.6643602759363737	0.6210071105814292	0.4606661001095875	0.6016137759869974
3936|0	0.2285140468349968	0.0	0.0794512717057296	0.1298539644054115	0.0845368321518858	0.0	0.1183658674078187	0.2780910419503687	0.0	0.0943851998140173	0.175455479880952	0.1764020293603838	0.515339739203333	0.0	0.0	0.2315515593374622	0.1147629480193871	0.3822043969474982	0.0	0.1170055775144336	0.3611579824457928	0.3382228718381946	0.7360356602264734	0.7182746692242897	0.3319741495209872	0.4559188458711515	0.3721001252528143	0.3730819856974693	0.371844045640974	0.5027509719309162	0.6348450109788826	0.5901988855697272	0.4663184161317244	0.3519158747350327	0.3134085546355212	0.4680635713819254	0.5330175662164977	0.4465062024323817	0.5467951316366733	0.5832175825620571
882|0	0.1595839698174593	0.4497171827031657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0988715907421509	0.0918976832937787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367701533630849	0.3161666148171947	0.3449410625546502	0.1914893144750265	0.4437814212894682	0.5092543168878216	0.5257622878949595	0.6086438647771553	0.5124039971371938	0.4870149021354839	0.6358627542527147	0.1382786055520556	0.3999849970222762	0.4925234484256454	0.4960220075483271	0.8840124961260714	0.9000334345840306	0.3074326920363535	0.4211482389792553	0.2697533644452096	0.4447982016748442
3176|0	0.0	0.0	0.0	0.1853372836901237	0.0	0.1082408111834635	0.3378812259978446	0.0661520534107129	0.0	0.0	0.0834743916588185	0.0	0.2451771312973538	0.2446866133227243	0.0	0.0	0.0	0.0	0.0	0.222665474121026	0.3507026427983228	0.3078265475452982	0.6544612482497189	0.6272465650495614	0.4082290903490801	0.5024706196402124	0.3075886934096262	0.3183458879886495	0.4017564791456551	0.6578316392455777	0.6587802440753803	0.6760453226649504	0.4656272959819402	0.4863985169807888	0.3201381318716018	0.5580710493273319	0.5195798677768942	0.3611860722185697	0.5411018192577428	0.674045749128725
899|0	0.0	0.0656522942522784	0.0	0.1489342300112263	0.0	0.2609420222703746	0.7240432754426186	0.0531587867385533	0.0	0.0	0.0	0.0	0.0	0.0983132255520818	0.1823557152400481	0.1770499312091675	0.2632515899741529	0.0	0.1554267937964621	0.3578611953086137	0.5635134823168259	0.5616672701795172	0.6689324328897654	0.6597959408353654	0.3336997419463356	0.5605817798316255	0.363831131421626	0.4551072621852735	0.4762062378004782	0.7221280270147594	0.5590958091832071	0.6421435350532155	0.5439696065658708	0.6130039259952471	0.3182631601809418	0.557415484584864	0.5796317309403622	0.5302099892457132	0.5200904517160554	0.6238947030266385
