#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
1182|0	0.1794871794871795	0.02564102564102564	0.07692307692307693	0.02564102564102564	0.15384615384615385	0.05128205128205128	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.02564102564102564	0.05128205128205128	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.0	0.0	0.1282051282051282	0.0	0.05128205128205128	0.0	0.05128205128205128
2807|0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.08333333333333333
5281|0	0.15789473684210525	0.02631578947368421	0.05263157894736842	0.07894736842105263	0.13157894736842105	0.02631578947368421	0.0	0.0	0.0	0.02631578947368421	0.07894736842105263	0.0	0.0	0.0	0.05263157894736842	0.02631578947368421	0.0	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.13157894736842105	0.02631578947368421	0.05263157894736842	0.0	0.05263157894736842
3989|0	0.1	0.05	0.05	0.2	0.05	0.05	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.05	0.0	0.15	0.0	0.05	0.0	0.05	0.05	0.0	0.05	0.0	0.0
1255|0	0.3125	0.0	0.0625	0.1875	0.0625	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0
2810|0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.18181818181818182	0.18181818181818182	0.0	0.09090909090909091	0.09090909090909091	0.18181818181818182
3936|0	0.07692307692307693	0.07692307692307693	0.11538461538461539	0.07692307692307693	0.11538461538461539	0.11538461538461539	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.038461538461538464	0.11538461538461539	0.0	0.0	0.0	0.0	0.07692307692307693	0.038461538461538464	0.0	0.038461538461538464	0.038461538461538464
882|0	0.36363636363636365	0.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3176|0	0.15384615384615385	0.0	0.0	0.15384615384615385	0.07692307692307693	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.15384615384615385	0.0	0.0	0.07692307692307693	0.0	0.0	0.0
899|0	0.034482758620689655	0.0	0.0	0.034482758620689655	0.10344827586206896	0.0	0.034482758620689655	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.06896551724137931	0.0	0.034482758620689655	0.1724137931034483	0.10344827586206896	0.06896551724137931	0.034482758620689655	0.0	0.10344827586206896	0.13793103448275862
