#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
1775|0	0.13636363636363635	0.0	0.022727272727272728	0.0	0.09090909090909091	0.022727272727272728	0.0	0.045454545454545456	0.0	0.022727272727272728	0.022727272727272728	0.0	0.022727272727272728	0.022727272727272728	0.11363636363636363	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.045454545454545456	0.06818181818181818	0.06818181818181818	0.06818181818181818	0.11363636363636363
1030|0	0.06557377049180328	0.04918032786885246	0.06557377049180328	0.03278688524590164	0.06557377049180328	0.03278688524590164	0.01639344262295082	0.01639344262295082	0.0	0.08196721311475409	0.06557377049180328	0.03278688524590164	0.01639344262295082	0.0	0.03278688524590164	0.01639344262295082	0.01639344262295082	0.0	0.01639344262295082	0.01639344262295082	0.09836065573770492	0.01639344262295082	0.04918032786885246	0.01639344262295082	0.18032786885245902
5115|0	0.13333333333333333	0.06666666666666667	0.0	0.03333333333333333	0.13333333333333333	0.06666666666666667	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.03333333333333333	0.1	0.13333333333333333	0.03333333333333333	0.0	0.1	0.1
2194|0	0.30434782608695654	0.0	0.08695652173913043	0.0	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.08695652173913043	0.0	0.043478260869565216	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.13043478260869565	0.0	0.08695652173913043	0.0	0.043478260869565216
2160|0	0.04	0.0	0.08	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.04	0.08	0.08	0.04	0.0	0.04	0.0	0.12	0.08	0.0	0.08	0.08	0.12
4034|0	0.2	0.03333333333333333	0.06666666666666667	0.03333333333333333	0.06666666666666667	0.03333333333333333	0.0	0.03333333333333333	0.03333333333333333	0.0	0.06666666666666667	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.03333333333333333	0.0	0.03333333333333333	0.1	0.06666666666666667	0.06666666666666667	0.0	0.0
1077|0	0.2777777777777778	0.027777777777777776	0.08333333333333333	0.027777777777777776	0.1111111111111111	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.1111111111111111	0.027777777777777776	0.0	0.027777777777777776	0.027777777777777776	0.05555555555555555	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.1111111111111111	0.0	0.027777777777777776
4100|0	0.25	0.09375	0.09375	0.03125	0.0625	0.03125	0.0	0.03125	0.0	0.03125	0.09375	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.03125	0.125	0.0	0.03125	0.0	0.03125
2006|0	0.3	0.1	0.1	0.05	0.05	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.05	0.0	0.0	0.05	0.0	0.0	0.05	0.0	0.05	0.0	0.0
1401|0	0.1	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.1	0.03333333333333333	0.0	0.0	0.0	0.03333333333333333	0.03333333333333333	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.06666666666666667	0.16666666666666666	0.0	0.1	0.03333333333333333	0.13333333333333333
