#	Schneider.lag1	Schneider.lag2	Schneider.lag3	Schneider.lag4	Schneider.lag5	Schneider.lag6	Schneider.lag7	Schneider.lag8	Schneider.lag9	Schneider.lag10	gGrantham.lag1	gGrantham.lag2	gGrantham.lag3	gGrantham.lag4	gGrantham.lag5	gGrantham.lag6	gGrantham.lag7	gGrantham.lag8	gGrantham.lag9	gGrantham.lag10
1182|0	0.35506217948717955	0.40643623684210517	0.30654656756756765	0.271987138888889	0.38480082857142867	0.3456573235294117	0.22676321212121214	0.34188790625	0.3746053870967742	0.3213457333333334	9219.564102564103	8988.052631578947	7471.810810810811	5872.388888888889	9396.4	7454.294117647059	5780.090909090909	8601.34375	8031.612903225807	6646.133333333333
2807|0	0.39818608333333333	0.36016709090909094	0.3305293	0.30113788888888887	0.18605724999999998	0.31340685714285715	0.34632833333333335	0.2153334	0.28160925000000003	0.2049483333333333	10228.416666666666	7347.727272727273	8274.4	8922.777777777777	7742.5	6631.0	10809.0	5614.8	10675.75	6866.666666666667
5281|0	0.35819013157894736	0.39764148648648645	0.3952576666666666	0.36266325714285724	0.41755635294117643	0.38665887878787875	0.4110196875	0.32357919354838716	0.2525900333333333	0.3456944137931034	12213.631578947368	11521.756756756757	10647.888888888889	10662.314285714287	13208.323529411764	11598.30303030303	13486.9375	12307.225806451614	9662.933333333332	11681.862068965518
3989|0	0.4774178	0.386828	0.4962166111111112	0.513056705882353	0.42459431250000007	0.34882219999999997	0.3563942142857143	0.4411465384615385	0.30083974999999996	0.5795335454545455	8353.4	8061.368421052632	7738.833333333333	9700.058823529413	7435.5	7586.066666666667	7570.357142857143	8853.76923076923	7536.333333333333	9560.272727272728
1255|0	0.5063651875	0.4368690666666667	0.38839142857142855	0.33418453846153845	0.5311776666666667	0.20772281818181815	0.3754017	0.533292	0.3967925	0.29234842857142856	13670.375	11408.866666666667	13176.714285714286	7960.384615384615	13025.166666666666	9802.818181818182	10179.4	15964.777777777777	8950.25	13314.57142857143
2810|0	0.4721342727272727	0.40210080000000004	0.3291145555555556	0.39667424999999995	0.41555971428571425	0.19391450000000002	0.4564876	0.3736255	0.047654999999999996	0.515488	13111.09090909091	11888.9	8941.666666666666	12965.75	12942.142857142857	10918.166666666666	12611.6	17080.5	8298.666666666666	14084.5
3936|0	0.4528866153846154	0.30285523999999997	0.41989491666666673	0.39747191304347845	0.37492336363636375	0.3808729523809524	0.4258776	0.5057209473684211	0.4463594444444445	0.3523465882352942	13653.615384615385	14091.56	13136.833333333334	15039.304347826086	14413.363636363636	11248.714285714286	15760.3	20263.684210526317	15157.333333333334	14664.411764705883
882|0	0.5250060909090909	0.7395828	0.43726388888888895	0.25386050000000004	0.4185364285714286	0.7525870000000001	0.5564262	0.004422250000000001	0.6664736666666667	0.9222805000000001	7044.181818181818	8658.2	5686.333333333333	3504.25	5943.428571428572	8793.5	7290.6	256.0	10325.333333333334	11474.0
3176|0	0.48795253846153847	0.42178741666666664	0.38864354545454544	0.4230629	0.3888513333333333	0.32399475	0.4347664285714286	0.41620850000000004	0.6531631999999999	0.3144075	14672.461538461539	11794.833333333334	10773.272727272728	10622.7	14162.111111111111	7290.0	13487.714285714286	9354.833333333334	18438.0	8744.75
899|0	0.27835355172413795	0.36751246428571427	0.37403911111111116	0.3114247692307692	0.28319168	0.31895154166666667	0.24990986956521738	0.37354413636363637	0.3178822380952381	0.30885025	5768.551724137931	8280.035714285714	8574.074074074075	7403.576923076923	8113.52	7136.083333333333	4980.347826086957	6264.954545454545	7154.380952380952	7542.6
3920|0	0.3748641785714285	0.30375022222222225	0.33687011538461537	0.34890308	0.3089255833333333	0.2961408695652174	0.36312913636363625	0.31671	0.41560274999999997	0.37379184210526306	12214.17857142857	9207.703703703704	10839.307692307691	9709.0	10867.208333333334	8668.608695652174	11002.5	8432.714285714286	10052.15	11683.684210526315
2009|0	0.5274939000000001	0.6433793333333333	0.24668825	0.3390391428571428	0.7853056666666666	0.3913266	0.24093650000000003	0.547991	0.550609	0.033124	8578.6	10654.555555555555	5616.0	6731.714285714285	12824.833333333334	8778.0	4634.25	7336.666666666667	8232.5	784.0
5129|0	0.1236559666666667	0.1307758275862069	0.11404053571428571	0.1251791111111111	0.13487180769230772	0.13071335999999997	0.11456641666666668	0.14108621739130436	0.13334104545454545	0.13799699999999998	4663.7	4846.724137931034	5000.178571428572	5129.111111111111	5438.153846153846	5665.88	4085.4166666666665	4916.608695652174	4623.954545454545	5036.952380952381
4428|0	0.5540038	0.4886020714285713	0.5438073846153846	0.46361541666666667	0.4072696363636364	0.3961385999999999	0.6838541111111112	0.675712375	0.3658351428571428	0.511378	11411.8	7946.071428571428	9434.0	9570.25	8363.90909090909	11294.3	11115.111111111111	10429.25	7902.714285714285	8628.166666666666
1764|0	0.24575985294117644	0.20051466666666662	0.20409315625	0.2633469677419354	0.2559358	0.265444724137931	0.2314011428571429	0.2343625185185185	0.21148034615384617	0.17654028000000005	7504.529411764706	6684.393939393939	7336.0	10436.387096774193	10430.266666666666	9574.034482758621	8814.25	7790.555555555556	7351.923076923077	6335.28
4231|0	0.3741258085106385	0.4023440000000001	0.3353461111111111	0.2952833409090909	0.34302241860465127	0.41182509523809535	0.3369100975609756	0.2979047	0.32716574358974365	0.4145083947368421	11441.063829787234	12186.891304347826	9242.844444444445	8374.65909090909	10838.232558139534	11664.5	9152.317073170732	9621.9	9494.410256410256	12592.236842105263
4581|0	0.32039821428571436	0.32253229268292694	0.3061472500000001	0.2688457435897436	0.31281476315789475	0.2863205135135136	0.30989611111111126	0.31072757142857144	0.30236850000000004	0.2777262121212121	12774.214285714286	13190.024390243903	12817.9	9994.923076923076	11285.131578947368	12139.216216216217	13276.055555555555	11667.257142857143	11181.529411764706	10742.60606060606
3543|0	0.22771156000000004	0.2797012083333333	0.2363103913043478	0.20363927272727275	0.2519688571428571	0.26407210000000003	0.23380000000000004	0.23770644444444444	0.2087592352941177	0.211315375	9514.44	11544.041666666666	10646.652173913044	8278.681818181818	11077.904761904761	13763.0	10691.473684210527	10061.222222222223	9257.941176470587	9672.8125
2318|0	0.3338053666666667	0.3867769310344828	0.4465115714285716	0.4738956666666666	0.3544956538461539	0.4280964800000001	0.267055375	0.3066291739130435	0.43957336363636357	0.40061285714285716	10363.866666666667	9672.068965517241	10257.32142857143	11243.851851851852	10629.384615384615	9795.88	8158.25	9974.95652173913	9263.59090909091	9233.714285714286
5100|0	0.48946166666666674	0.5259531818181818	0.17076090000000002	0.2985904444444445	0.5240465	0.4715317142857143	0.0	0.4781124	0.5976405	0.0	7042.916666666667	7962.272727272727	2727.0	4302.111111111111	8085.875	7166.857142857143	0.0	6869.4	8586.75	0.0
5299|0	0.4246646756756757	0.36458169444444444	0.31375151428571424	0.39629338235294115	0.3846615151515152	0.29392384374999997	0.3352091290322581	0.33265193333333337	0.3188615862068966	0.39968467857142853	19829.108108108107	17025.222222222223	8428.171428571428	18843.29411764706	17839.878787878788	8361.125	18830.83870967742	17998.533333333333	8136.827586206897	19946.071428571428
826|0	0.41529988636363646	0.4334829069767443	0.4337560476190478	0.4075631463414634	0.47363652500000003	0.43238546153846147	0.43416405263157903	0.37472889189189196	0.4139923888888889	0.3652818285714285	16325.204545454546	16132.32558139535	14968.238095238095	13106.170731707318	15332.7	12791.615384615385	17981.763157894737	12316.783783783783	14173.138888888889	16354.028571428571
