ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10
1775|0	0.0246337065382852	0.2358105636535819	0.1841477603833925	0.2208735905804589	0.1278875375048608	0.0514996425462979	0.1277481821001401	0.0574786485893323	0.0266209557580585	0.0343407661552557	0.0312396649706642	0.0691213026800733	0.0	0.1013626942096585	0.0	0.0351304893627824	0.0411067084837052	0.0425081845441387	0.039523259081496	0.031881138408104	0.0354841199460824	0.0733876265097967	0.1334603546588254	0.1272566748072778	0.4073445052611101	0.0358657212745468	0.066748886948632	0.0975176617828869	0.007732870878277	0.0125241550574288	0.010611366525189	0.0228379072843163	0.0	0.054794189303569	0.0	0.0245120436863918	0.0798825022886309	0.0146775253019593	0.0161137206153959	0.0170597159962149	0.5231634965105297	0.4320812021643579	0.4435723861398482	0.6337223337742299	0.7439333328545573	0.6675042552682797	0.7918752800153883	0.65383162612678	0.6096104610487741	0.8807753268237687	0.4278659092329229	0.3812627558494996	0.3895680976485973	0.5545928207963322	0.5174957161651437	0.3718146122223889	0.7909712007150442	0.4730073895274278	0.5462936073019803	0.8153677549116328
1030|0	0.0426017346781682	0.1223438184359218	0.2653888760521279	0.1909903020217202	0.1244079895077639	0.0	0.055232189185478	0.0331346825274641	0.0460384998222442	0.0	0.1890914673178982	0.1195389493176457	0.0	0.0876487384931873	0.1182115504314579	0.0607549572217825	0.0118483799531203	0.0367570019717801	0.2050555479001337	0.0551355029576702	0.04967382150445	0.0308203545593529	0.1556913779393078	0.0890725958433198	0.320758314710817	0.0	0.0233602545374182	0.0455046269739342	0.0108251592066581	0.0	0.0519915654163084	0.0319705302456446	0.0	0.0383528855031817	0.043557103281333	0.0343141350169383	0.0186377698251297	0.0102734515197843	0.0676722502492379	0.0238817050725856	0.5791649377260788	0.5258406402703273	0.4788526738657653	0.6737238002573159	0.7515453498963316	0.5797625963095651	0.6795694374561427	0.799496124332325	0.5279095207230546	0.7733299280338725	0.3817755037922981	0.4051334178580055	0.4063832505189453	0.5701965215526832	0.5826017253013526	0.3615380861889292	0.6314845806976143	0.5747637577571667	0.5886138787469494	0.7370665510619192
5115|0	0.0763742336457051	0.0	0.3806205954700404	0.3043535524418357	0.0	0.6386770462477148	0.3960698927855844	0.0198007272414791	0.0	0.1419599438591887	0.2582808470472422	0.0	0.3491701846833035	0.2095096293769929	0.0	0.036306137399057	0.0283215678328215	0.0	0.0816918238657678	0.0	0.1307458345199658	0.0	0.3278346383624151	0.2083971981606929	0.0	0.5286075761018082	0.2459449167863965	0.0399240501873726	0.0	0.0615291612935255	0.1042638772003695	0.0	0.1897805343206115	0.1345975235913205	0.0	0.0301059329491321	0.0654083162404922	0.0	0.0395820600366731	0.0	0.5139953243498013	0.5059953477524497	0.6066039223675452	0.7014813861994742	0.7078985215151201	0.4830114551598332	0.5333113022656921	0.5995738412227233	0.6163193420479962	0.58705434394473	0.3142499832068423	0.414342388809064	0.4936044894716434	0.6813540956733214	0.546656374540078	0.318292083423899	0.524439145941986	0.6069857386203181	0.6879518704838546	0.6425995631225686
2194|0	0.0	0.0	0.0	0.0	0.0801866439264061	0.1291629686447042	0.0	0.0720792661697568	0.0	0.1722557704418578	0.2350506334165048	0.4333968261391941	0.0	0.0	0.0	0.0440542698132218	0.0687314090797766	0.0	0.0	0.3997952487593947	0.0	0.0	0.0	0.0	0.2691569982546791	0.0947945510870023	0.0	0.1288715609676484	0.0	0.0662036961323025	0.0841388119710398	0.1509037802565914	0.0	0.0	0.0	0.0323931611424962	0.1407551216976122	0.0	0.0	0.2254475948153628	0.5407132610865112	0.5914955593223212	0.5041365984036807	0.5091946039591998	0.6208908777257511	0.7466216810394352	0.4645069220085712	0.4398084697984326	0.5455922809557257	0.672400256594893	0.4256907412298043	0.4399124302206381	0.5162035339427151	0.629807307425055	0.571555216870972	0.6620224041866503	0.3979800126669894	0.4737579960507994	0.4829751568234972	0.6371015278258056
2160|0	0.0503346414842191	0.0	0.6271225353097809	0.1504387626755887	0.0	0.0	0.5220618290859034	0.039149165598837	0.054395235323868	0.0	0.0638327542768137	0.353093025598521	0.0	0.0	0.0	0.0717829687746176	0.0839943201770252	0.0	0.0	0.0	0.1595265651891594	0.0	1.0	0.1907033367813138	0.0	0.0	0.600168226310507	0.1461372735479064	0.0347647999199994	0.0	0.0477057020520392	0.256681926359688	0.0	0.0	0.0	0.1101992142118327	0.3591291323607246	0.0	0.0	0.0	0.5728191701970592	0.2816869676733032	0.5131141858985531	0.7578880169478003	0.4783584524157531	0.6875279870075629	0.6632663336782393	0.6045924599890377	0.7126681073878282	0.6627194362908405	0.4011532870066759	0.4650271635994742	0.5106888604960538	0.6235854376482469	0.4197505604251847	0.5543537901555058	0.6108560341625258	0.5100905920634334	0.619071511812563	0.5231920720070024
4034|0	0.0362773239624816	0.2083627049337705	0.2711889073620012	0.1084246469066092	0.0470840393184167	0.0758419856021432	0.0940654663654094	0.0423235446228952	0.0	0.1517178623116888	0.1380171650001799	0.1526893173467379	0.0	0.1492738126858317	0.0	0.0258678112770698	0.0201788739936071	0.0626005339216003	0.0	0.0469504004412002	0.0638134943771232	0.0791867612681266	0.2400107880519688	0.0762847635750386	0.1831387979716666	0.0644997538719413	0.0600195204002238	0.0876863054699979	0.0	0.0675691069314816	0.0572494157204119	0.0616064314242861	0.0	0.0985400989607568	0.0	0.0220408335380747	0.0478860367057318	0.0263955870893755	0.0	0.0306796418356706	0.5757197645883695	0.4498830203390904	0.470295508597464	0.5597176360834399	0.7537765493633085	0.7206538681335216	0.738504014489909	0.512355167217848	0.6454399413334976	0.7133878749439191	0.4030820830935137	0.4983268522000956	0.3994407262202448	0.4792483935294646	0.6027583665396269	0.4562890744275482	0.5764601229405648	0.4886022990360608	0.598950270211227	0.7340611527696561
1077|0	0.0668632267633554	0.0640060202319095	0.0	0.199838934105255	0.0433906150456126	0.069892695044758	0.0	0.0650059149088177	0.0	0.0932110817792529	0.254381304701153	0.2814237472602842	0.0	0.1375642921975968	0.0	0.071515969579751	0.0185959778766911	0.0	0.0	0.086534918467993	0.1126322032606153	0.0232943921912825	0.0	0.1346442642036534	0.161621977603567	0.0569217330854125	0.0	0.1289735276902212	0.0	0.039753646990237	0.1010464618951272	0.1087366892233518	0.0	0.086962707212661	0.0	0.0583538247041316	0.0422599473060577	0.0	0.0	0.0541502340363437	0.6440522004271585	0.562795332672547	0.5045456149795406	0.4192651623534236	0.6794054474274533	0.8223029410207288	0.6530136554579291	0.4227547669993102	0.53913397611304	0.924046171155494	0.4947849663977279	0.4113726322101338	0.4026094426255636	0.5125194563397591	0.50730222252305	0.4858588490951025	0.5309783361743755	0.5925432502662871	0.4715583066089711	0.7970479966989346
4100|0	0.1092995514956778	0.0	0.2178832225950993	0.1306685718078412	0.0567435942676492	0.0	0.0	0.0680086098195329	0.0	0.0	0.3326643221826599	0.3066906464111391	0.1499097644315055	0.2698472598500092	0.0	0.0311747379567758	0.0486373665151278	0.0	0.0	0.0565825386246558	0.1627843811375813	0.0	0.1632674843285783	0.0778391351233768	0.186870417807966	0.0	0.0	0.1192973250940198	0.0	0.0	0.1168318494324772	0.1047695309733991	0.070885562690617	0.1508219148611302	0.0	0.02248993559919	0.0977235166494008	0.0	0.0	0.0313047674852463	0.5917042718477715	0.5659795266761674	0.3467610519337107	0.6089608277114482	0.6002544120494182	0.7040893763576507	0.7213179351509451	0.3139174945902222	0.6556606789103699	0.8584632938325154	0.3994114727041672	0.4661601277646044	0.381952015199326	0.4888701672935824	0.5545162571287277	0.4754835447366504	0.5866378502414037	0.3912188907643741	0.6693192077243635	0.8879587821947286
2006|0	0.0653568531892378	0.0	0.0	0.0	0.0	0.0	0.1694673753163104	0.1016662160721477	0.0	0.0	0.4144171714466654	0.3667780018804177	0.0	0.1344650816967029	0.0906762952868705	0.0466031823546534	0.0	0.0	0.1048610300416999	0.0845853578390997	0.1375725375124367	0.0	0.0	0.0	0.0	0.0	0.1293932858924954	0.2520517573144712	0.0	0.0	0.2057022439281259	0.1770859111823081	0.0	0.1062190026818046	0.0603160884709408	0.047516805470681	0.0	0.0	0.062473169327431	0.0661408095341509	0.6025964279163756	0.4699613319461734	0.4805435760670389	0.5254901879294717	0.6064626686866631	0.6952859801755219	0.6747184899023556	0.4153604233361828	0.4965406770703777	0.6324272022699945	0.5066491770783144	0.5707737617537818	0.4655873376339178	0.4034347192664126	0.5113691121478717	0.5266147520471391	0.5778073743069609	0.3769861920906093	0.6105137618264173	0.6392734989815904
1401|0	0.0701821942255108	0.3583101931881639	0.0	0.2796780944445952	0.0607259270425463	0.097816052979043	0.0	0.0727815347523816	0.0	0.0	0.0593351831727948	0.0	0.1604306095749553	0.0962618202446458	0.1947419759958958	0.2001757083420759	0.0260253973039483	0.0	0.075068660927977	0.0605535683234267	0.1169856739308058	0.1290387693947011	0.0	0.1864647295390311	0.223825340943077	0.0788291697937502	0.0	0.1428891997780284	0.0	0.0	0.0233226931965113	0.0	0.0849036750882293	0.060215998714451	0.102580331601505	0.1616248594825578	0.058524510430233	0.0	0.0354163020639308	0.0374955027003226	0.6955563855629152	0.2400259400187695	0.6784675652115311	0.4842116297533307	0.7683282807329435	0.5758305758060254	0.7809123315353146	0.6297899432927503	0.663086810772519	0.4883892300285807	0.4382276818846036	0.3093363227858374	0.4551599949609473	0.5482307520189644	0.5584069348486292	0.6917510883024804	0.695392457351913	0.480473060249636	0.6104490536417838	0.5288945225663587
