#	alphatic	aromatic	postivecharge	negativecharge	uncharge
3053|0	0.4583333333333333	0.16666666666666666	0.08333333333333333	0.125	0.16666666666666666
1822|0	0.6363636363636364	0.0	0.09090909090909091	0.09090909090909091	0.18181818181818182
1027|0	0.23076923076923078	0.15384615384615385	0.23076923076923078	0.23076923076923078	0.15384615384615385
1311|0	0.52	0.04	0.04	0.08	0.32
2612|0	0.46875	0.125	0.21875	0.0625	0.125
1532|0	0.5384615384615384	0.0	0.23076923076923078	0.07692307692307693	0.15384615384615385
2729|0	0.4782608695652174	0.0	0.13043478260869565	0.17391304347826086	0.21739130434782608
3902|0	0.4666666666666667	0.06666666666666667	0.13333333333333333	0.2	0.13333333333333333
1971|0	0.4	0.06666666666666667	0.13333333333333333	0.13333333333333333	0.26666666666666666
2623|0	0.4166666666666667	0.16666666666666666	0.20833333333333334	0.041666666666666664	0.16666666666666666
3964|0	0.4583333333333333	0.0	0.20833333333333334	0.08333333333333333	0.25
3711|0	0.26666666666666666	0.2	0.2	0.06666666666666667	0.26666666666666666
3039|0	0.07142857142857142	0.14285714285714285	0.2857142857142857	0.21428571428571427	0.2857142857142857
4739|0	0.5263157894736842	0.0	0.15789473684210525	0.10526315789473684	0.21052631578947367
1542|0	0.4	0.13333333333333333	0.26666666666666666	0.0	0.2
5267|0	0.4	0.06666666666666667	0.2	0.13333333333333333	0.2
4824|0	0.2894736842105263	0.15789473684210525	0.02631578947368421	0.13157894736842105	0.39473684210526316
1381|0	0.4722222222222222	0.05555555555555555	0.08333333333333333	0.2777777777777778	0.1111111111111111
1141|0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0
2076|0	0.4444444444444444	0.0	0.1111111111111111	0.1111111111111111	0.3333333333333333
1080|0	0.4642857142857143	0.03571428571428571	0.14285714285714285	0.17857142857142858	0.17857142857142858
909|0	0.5	0.03333333333333333	0.16666666666666666	0.13333333333333333	0.16666666666666666
3307|0	0.4	0.13333333333333333	0.3333333333333333	0.0	0.13333333333333333
952|0	0.3783783783783784	0.08108108108108109	0.08108108108108109	0.24324324324324326	0.21621621621621623
2968|0	0.25	0.08333333333333333	0.16666666666666666	0.08333333333333333	0.4166666666666667
4834|0	0.3103448275862069	0.034482758620689655	0.13793103448275862	0.20689655172413793	0.3103448275862069
977|0	0.2	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.5333333333333333
3326|0	0.35714285714285715	0.14285714285714285	0.2857142857142857	0.0	0.21428571428571427
1749|0	0.26666666666666666	0.13333333333333333	0.13333333333333333	0.2	0.26666666666666666
3822|0	0.36666666666666664	0.0	0.13333333333333333	0.16666666666666666	0.3333333333333333
1230|0	0.37037037037037035	0.037037037037037035	0.14814814814814814	0.2222222222222222	0.2222222222222222
2799|0	0.21739130434782608	0.08695652173913043	0.13043478260869565	0.34782608695652173	0.21739130434782608
2210|0	0.47058823529411764	0.08823529411764706	0.11764705882352941	0.14705882352941177	0.17647058823529413
5043|0	0.2	0.06666666666666667	0.26666666666666666	0.3333333333333333	0.13333333333333333
2649|0	0.5555555555555556	0.05555555555555555	0.1388888888888889	0.08333333333333333	0.16666666666666666
2736|0	0.14	0.12	0.2	0.1	0.44
3742|0	0.4583333333333333	0.16666666666666666	0.0625	0.020833333333333332	0.2916666666666667
1815|0	0.32608695652173914	0.08695652173913043	0.15217391304347827	0.15217391304347827	0.2826086956521739
4203|0	0.3055555555555556	0.08333333333333333	0.1111111111111111	0.1111111111111111	0.3888888888888889
1386|0	0.4642857142857143	0.0	0.25	0.14285714285714285	0.14285714285714285
4722|0	0.3076923076923077	0.0	0.3076923076923077	0.19230769230769232	0.19230769230769232
5028|0	0.13333333333333333	0.2	0.26666666666666666	0.2	0.2
1083|0	0.3157894736842105	0.10526315789473684	0.21052631578947367	0.21052631578947367	0.15789473684210525
4073|0	0.39285714285714285	0.07142857142857142	0.07142857142857142	0.17857142857142858	0.2857142857142857
4993|0	0.3548387096774194	0.03225806451612903	0.1935483870967742	0.12903225806451613	0.2903225806451613
4030|0	0.3333333333333333	0.06666666666666667	0.13333333333333333	0.0	0.4666666666666667
4382|0	0.5	0.11538461538461539	0.2692307692307692	0.038461538461538464	0.07692307692307693
4410|0	0.4117647058823529	0.058823529411764705	0.08823529411764706	0.08823529411764706	0.35294117647058826
2698|0	0.3	0.1	0.2	0.1	0.3
886|0	0.23076923076923078	0.038461538461538464	0.11538461538461539	0.19230769230769232	0.4230769230769231
3484|0	0.5	0.09090909090909091	0.13636363636363635	0.09090909090909091	0.18181818181818182
2107|0	0.35714285714285715	0.07142857142857142	0.21428571428571427	0.14285714285714285	0.21428571428571427
3972|0	0.4090909090909091	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.3181818181818182
1636|0	0.3333333333333333	0.0	0.2	0.13333333333333333	0.3333333333333333
2463|0	0.39285714285714285	0.17857142857142858	0.14285714285714285	0.17857142857142858	0.10714285714285714
842|0	0.26666666666666666	0.0	0.13333333333333333	0.06666666666666667	0.5333333333333333
3809|0	0.4	0.04	0.24	0.12	0.2
3746|0	0.18181818181818182	0.12121212121212122	0.2727272727272727	0.030303030303030304	0.3939393939393939
2123|0	0.3333333333333333	0.08333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
2636|0	0.20588235294117646	0.11764705882352941	0.23529411764705882	0.029411764705882353	0.4117647058823529
4307|0	0.47368421052631576	0.07894736842105263	0.07894736842105263	0.13157894736842105	0.23684210526315788
3841|0	0.47058823529411764	0.058823529411764705	0.11764705882352941	0.17647058823529413	0.17647058823529413
2334|0	0.11764705882352941	0.0	0.5882352941176471	0.058823529411764705	0.23529411764705882
4846|0	0.42857142857142855	0.08571428571428572	0.05714285714285714	0.14285714285714285	0.2857142857142857
4489|0	0.5333333333333333	0.0	0.26666666666666666	0.13333333333333333	0.06666666666666667
3308|0	0.4	0.0	0.23333333333333334	0.0	0.36666666666666664
2109|0	0.6129032258064516	0.03225806451612903	0.16129032258064516	0.06451612903225806	0.12903225806451613
880|0	0.22857142857142856	0.11428571428571428	0.22857142857142856	0.11428571428571428	0.3142857142857143
